Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
T1,2023-11-25,13:00,Konyaspor,Kasimpasa,2,0,H,0.0,0.0,D,17.0,8.0,7.0,1.0,11.0,12.0,2.0,9.0,0.0,1.0,0.0,0.0
T1,2023-11-25,16:00,Galatasaray,Alanyaspor,4,0,H,2.0,0.0,H,26.0,4.0,11.0,1.0,12.0,8.0,9.0,3.0,1.0,1.0,0.0,0.0
T1,2023-11-25,13:00,Gaziantep,Ankaragucu,0,1,A,0.0,1.0,A,9.0,12.0,2.0,5.0,8.0,19.0,2.0,4.0,4.0,5.0,0.0,0.0
T1,2023-11-26,10:30,Kayserispor,Ad. Demirspor,1,1,D,0.0,1.0,A,14.0,9.0,4.0,3.0,23.0,8.0,9.0,4.0,3.0,3.0,0.0,0.0
T1,2023-11-26,13:00,Antalyaspor,Rizespor,0,0,D,0.0,0.0,D,16.0,8.0,10.0,3.0,12.0,17.0,6.0,4.0,1.0,5.0,0.0,0.0
T1,2023-11-26,13:00,Samsunspor,Besiktas,1,2,A,1.0,1.0,D,13.0,16.0,5.0,5.0,17.0,9.0,9.0,5.0,2.0,1.0,0.0,0.0
T1,2023-11-26,16:00,Fenerbahce,Karagumruk,2,1,H,0.0,1.0,A,9.0,9.0,3.0,2.0,20.0,17.0,1.0,2.0,5.0,4.0,0.0,0.0
T1,2023-11-27,17:00,Buyuksehyr,Pendikspor,4,1,H,1.0,1.0,D,10.0,12.0,5.0,3.0,13.0,14.0,7.0,4.0,1.0,2.0,0.0,0.0
T1,2023-11-27,17:00,Sivasspor,Trabzonspor,3,3,D,2.0,2.0,D,17.0,13.0,9.0,6.0,11.0,10.0,5.0,2.0,1.0,1.0,0.0,0.0
T1,2023-12-01,17:00,Karagumruk,Istanbulspor,3,0,H,1.0,0.0,H,15.0,6.0,5.0,0.0,12.0,9.0,3.0,5.0,3.0,1.0,0.0,0.0
T1,2023-12-01,17:00,Hatayspor,Antalyaspor,3,3,D,1.0,1.0,D,14.0,13.0,8.0,7.0,14.0,5.0,6.0,5.0,2.0,2.0,0.0,0.0
T1,2023-12-02,16:00,Ad. Demirspor,Samsunspor,2,3,A,1.0,2.0,A,11.0,11.0,4.0,6.0,9.0,13.0,7.0,4.0,2.0,2.0,0.0,0.0
T1,2023-12-02,16:00,Pendikspor,Galatasaray,0,2,A,0.0,0.0,D,9.0,18.0,0.0,6.0,8.0,11.0,2.0,6.0,2.0,3.0,0.0,0.0
T1,2023-12-02,10:30,Alanyaspor,Konyaspor,2,2,D,2.0,1.0,H,19.0,13.0,5.0,6.0,10.0,20.0,4.0,6.0,2.0,2.0,0.0,0.0
T1,2023-12-02,13:00,Rizespor,Buyuksehyr,3,2,H,2.0,2.0,D,19.0,16.0,7.0,9.0,10.0,13.0,6.0,5.0,2.0,3.0,0.0,0.0
T1,2023-12-03,10:30,Kasimpasa,Gaziantep,4,2,H,3.0,0.0,H,24.0,15.0,7.0,4.0,19.0,13.0,5.0,6.0,5.0,5.0,1.0,0.0
T1,2023-12-03,13:00,Trabzonspor,Kayserispor,0,1,A,0.0,0.0,D,15.0,9.0,2.0,4.0,7.0,15.0,4.0,2.0,3.0,2.0,0.0,0.0
T1,2023-12-03,16:00,Ankaragucu,Besiktas,1,1,D,1.0,0.0,H,11.0,9.0,4.0,4.0,19.0,10.0,1.0,5.0,1.0,1.0,0.0,0.0
T1,2023-12-04,17:00,Fenerbahce,Sivasspor,4,1,H,2.0,0.0,H,8.0,9.0,5.0,3.0,18.0,12.0,4.0,2.0,1.0,1.0,0.0,0.0
T1,2023-12-08,17:00,Galatasaray,Ad. Demirspor,3,1,H,2.0,1.0,H,22.0,13.0,7.0,5.0,15.0,9.0,7.0,4.0,2.0,0.0,0.0,0.0
T1,2023-12-09,10:30,Antalyaspor,Karagumruk,2,1,H,2.0,1.0,H,2.0,11.0,2.0,2.0,15.0,17.0,2.0,4.0,4.0,7.0,1.0,0.0
T1,2023-12-09,13:00,Samsunspor,Kasimpasa,4,2,H,2.0,0.0,H,12.0,13.0,7.0,6.0,15.0,9.0,3.0,4.0,1.0,0.0,0.0,0.0
T1,2023-12-09,16:00,Besiktas,Fenerbahce,1,3,A,1.0,1.0,D,4.0,23.0,1.0,10.0,18.0,13.0,1.0,6.0,5.0,4.0,0.0,0.0
T1,2023-12-10,16:00,Gaziantep,Trabzonspor,1,3,A,0.0,0.0,D,8.0,20.0,4.0,11.0,6.0,11.0,2.0,3.0,1.0,2.0,0.0,0.0
