Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2022-03-12,Estoril,Portimonense,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12,Famalicao,Santa Clara,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12,Arouca,Pacos Ferreira,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12,Belenenses,Boavista,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13,SC Braga,GIL Vicente,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13,FC Porto,Tondela,4,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13,Maritimo,Guimaraes,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14,Moreirense,Sporting CP,0,2,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18,Vizela,Famalicao,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19,Tondela,Arouca,2,2,D,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19,Santa Clara,Belenenses,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19,Guimaraes,Sporting CP,1,3,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20,Pacos Ferreira,Moreirense,2,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20,GIL Vicente,Maritimo,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20,Benfica,Estoril,2,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20,Portimonense,SC Braga,1,2,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20,Boavista,FC Porto,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01,SC Braga,Benfica,3,2,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,Belenenses,Portimonense,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,Estoril,Vizela,1,2,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,Arouca,GIL Vicente,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,Famalicao,Boavista,1,2,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03,Moreirense,Guimaraes,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03,Sporting CP,Pacos Ferreira,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
