Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
B1,2023-12-09,19:45,Gent,RWD Molenbeek,4,0,H,2.0,0.0,H,22.0,3.0,10.0,1.0,11.0,14.0,9.0,1.0,0.0,5.0,0.0,0.0
B1,2023-12-10,12:30,Mechelen,Club Brugge,0,0,D,0.0,0.0,D,9.0,13.0,4.0,2.0,11.0,9.0,2.0,9.0,3.0,5.0,0.0,0.0
B1,2023-12-10,15:00,Eupen,Genk,1,3,A,0.0,1.0,A,11.0,18.0,4.0,10.0,12.0,8.0,8.0,8.0,0.0,2.0,0.0,0.0
B1,2023-12-10,17:30,Anderlecht,Standard,2,2,D,1.0,1.0,D,12.0,13.0,4.0,4.0,8.0,14.0,1.0,1.0,2.0,3.0,0.0,0.0
B1,2023-12-10,18:15,Charleroi,St. Gilloise,1,3,A,0.0,1.0,A,9.0,17.0,3.0,9.0,7.0,12.0,6.0,7.0,3.0,2.0,0.0,0.0
B1,2023-12-15,19:45,Westerlo,Eupen,2,0,H,0.0,0.0,D,20.0,15.0,4.0,7.0,15.0,8.0,4.0,4.0,3.0,1.0,0.0,0.0
B1,2023-12-16,17:15,RWD Molenbeek,St Truiden,3,0,H,1.0,0.0,H,7.0,12.0,6.0,1.0,14.0,8.0,4.0,4.0,3.0,2.0,0.0,0.0
B1,2023-12-16,19:45,Standard,Charleroi,0,0,D,0.0,0.0,D,6.0,7.0,1.0,2.0,11.0,21.0,4.0,2.0,1.0,1.0,0.0,0.0
B1,2023-12-16,15:00,Oud-Heverlee Leuven,Cercle Brugge,1,2,A,1.0,0.0,H,9.0,12.0,3.0,5.0,12.0,14.0,4.0,6.0,4.0,3.0,0.0,0.0
B1,2023-12-17,12:30,Club Brugge,Gent,2,0,H,2.0,0.0,H,13.0,8.0,4.0,2.0,10.0,11.0,4.0,5.0,0.0,0.0,0.0,1.0
