Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2022-01-23,Nantes,Lorient,4,2,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,Bordeaux,Strasbourg,4,3,H,3,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,Angers,Estac Troyes,2,1,H,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,Metz,Nice,0,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-26,Angers,Saint Etienne,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01,Lyon,Marseille,2,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-04,Marseille,Angers,5,2,H,2,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,Saint Etienne,Montpellier,3,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,Monaco,Lyon,2,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,Lille,Paris Saint Germain,1,5,A,1,3,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,Rennes,Stade Brestois 29,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,Estac Troyes,Metz,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,Reims,Bordeaux,5,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,Nice,Clermont Foot,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,Lorient,Lens,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,Strasbourg,Nantes,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-11,Paris Saint Germain,Rennes,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Montpellier,Lille,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Lyon,Nice,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,Stade Brestois 29,Estac Troyes,5,1,H,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,Lens,Bordeaux,3,2,H,3,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,Clermont Foot,Saint Etienne,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,Metz,Marseille,1,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,Angers,Strasbourg,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,Nantes,Reims,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,Monaco,Lorient,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-18,Lille,Metz,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,Lens,Lyon,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,Nantes,Paris Saint Germain,3,1,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,Marseille,Clermont Foot,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,Nice,Angers,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,Reims,Stade Brestois 29,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,Rennes,Estac Troyes,4,1,H,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,Lorient,Montpellier,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,Saint Etienne,Strasbourg,2,2,D,2,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,Bordeaux,Monaco,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-25,Montpellier,Rennes,2,4,A,2,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Strasbourg,Nice,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
