Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
E1,2023-11-04,15:00,West Brom,Hull,3,1,H,1,1,D,10,9,5,4,10,12,1,2,1,1,0,0
E1,2023-11-04,15:00,Swansea,Sunderland,0,0,D,0,0,D,3,25,2,3,13,12,2,8,2,3,1,0
E1,2023-11-05,12:00,Norwich,Blackburn,1,3,A,0,2,A,21,10,8,4,11,4,8,2,3,2,0,1
E1,2023-11-07,20:00,Rotherham,Ipswich,2,2,D,1,1,D,8,13,3,3,12,10,6,8,1,1,0,0
E1,2023-11-10,20:00,Blackburn,Preston,1,2,A,0,1,A,22,9,5,4,9,13,7,2,0,1,0,0
E1,2023-11-11,15:00,Watford,Rotherham,5,0,H,2,0,H,14,9,8,2,12,11,7,2,2,1,0,0
E1,2023-11-11,15:00,Southampton,West Brom,2,1,H,1,0,H,10,14,3,2,7,10,3,10,3,0,0,0
E1,2023-11-11,15:00,Sheffield Weds,Millwall,0,4,A,0,2,A,12,13,2,6,13,8,8,4,2,2,0,0
E1,2023-11-11,15:00,QPR,Bristol City,0,0,D,0,0,D,7,7,0,2,12,16,5,2,2,2,0,0
E1,2023-11-11,15:00,Middlesbrough,Leicester,1,0,H,0,0,D,9,12,6,4,18,15,3,4,4,3,0,0
E1,2023-11-11,15:00,Leeds,Plymouth,2,1,H,2,0,H,14,9,6,3,10,10,7,6,1,4,0,0
E1,2023-11-11,15:00,Hull,Huddersfield,1,0,H,0,0,D,20,2,5,1,10,10,9,1,2,3,0,0
E1,2023-11-11,15:00,Coventry,Stoke,0,0,D,0,0,D,13,6,2,2,14,16,4,4,1,1,0,0
E1,2023-11-11,15:00,Cardiff,Norwich,2,3,A,2,1,H,13,20,6,8,10,6,2,9,2,2,0,0
E1,2023-11-11,12:30,Sunderland,Birmingham,3,1,H,1,1,D,22,16,6,7,5,13,10,5,2,2,0,0
